"Date","Price","Open","High","Low","Vol.","Change %"
"1995-04-05","1.3921","1.3918","1.3941","1.3893","","-0.01%"
"1995-04-04","1.3922","1.3988","1.4000","1.3910","","-0.50%"
"1995-04-03","1.3992","1.3992","1.4028","1.3965","","-0.06%"
"1995-03-31","1.4000","1.3988","1.4042","1.3958","","0.07%"
"1995-03-30","1.3990","1.4036","1.4044","1.3952","","-0.34%"
"1995-03-29","1.4038","1.4022","1.4068","1.4013","","0.09%"
"1995-03-28","1.4026","1.3998","1.4047","1.3982","","0.23%"
"1995-03-27","1.3994","1.4002","1.4019","1.3977","","-0.09%"
"1995-03-24","1.4007","1.4062","1.4068","1.4002","","-0.41%"
"1995-03-23","1.4065","1.4025","1.4092","1.4010","","0.26%"
"1995-03-22","1.4028","1.4022","1.4038","1.3994","","0.03%"
"1995-03-21","1.4024","1.4083","1.4100","1.4002","","-0.34%"
"1995-03-20","1.4072","1.4112","1.4127","1.4055","","-0.30%"
"1995-03-17","1.4114","1.4137","1.4213","1.4103","","-0.21%"
"1995-03-16","1.4143","1.4118","1.4176","1.4118","","0.18%"
"1995-03-15","1.4118","1.4137","1.4165","1.4103","","-0.11%"
"1995-03-14","1.4133","1.4148","1.4179","1.4131","","-0.11%"
"1995-03-13","1.4148","1.4076","1.4152","1.4057","","0.51%"
"1995-03-10","1.4076","1.4072","1.4104","1.4038","","0.01%"
"1995-03-09","1.4074","1.4120","1.4167","1.4047","","-0.38%"
"1995-03-08","1.4127","1.4137","1.4179","1.4057","","-0.15%"
"1995-03-07","1.4148","1.4156","1.4230","1.4127","","-0.12%"
"1995-03-06","1.4165","1.4088","1.4189","1.4078","","0.69%"
"1995-03-03","1.4068","1.4047","1.4080","1.3986","","0.19%"
"1995-03-02","1.4041","1.3993","1.4068","1.3982","","0.47%"
"1995-03-01","1.3975","1.3901","1.3982","1.3899","","0.56%"
"1995-02-28","1.3897","1.3862","1.3937","1.3862","","-0.17%"
"1995-02-27","1.3920","1.3900","1.4008","1.3898","","0.12%"
"1995-02-24","1.3904","1.3939","1.3967","1.3902","","-0.19%"
"1995-02-23","1.3931","1.3954","1.3967","1.3916","","-0.19%"
"1995-02-22","1.3958","1.4017","1.4022","1.3954","","-0.41%"
"1995-02-21","1.4015","1.4040","1.4040","1.3918","","-0.19%"
"1995-02-20","1.4042","1.4030","1.4064","1.4030","","0.10%"
"1995-02-17","1.4028","1.4124","1.4133","1.4026","","-0.70%"
"1995-02-16","1.4127","1.4022","1.4133","1.3994","","0.66%"
"1995-02-15","1.4034","1.4002","1.4059","1.4002","","0.12%"
"1995-02-14","1.4017","1.4011","1.4026","1.3971","","0.03%"
"1995-02-13","1.4013","1.4013","1.4043","1.4005","","-0.04%"
"1995-02-10","1.4019","1.3982","1.4040","1.3977","","0.26%"
"1995-02-09","1.3982","1.3956","1.3999","1.3953","","0.17%"
"1995-02-08","1.3958","1.3958","1.3994","1.3935","","-0.03%"
"1995-02-07","1.3962","1.3966","1.3982","1.3935","","-0.02%"
"1995-02-06","1.3965","1.4007","1.4028","1.3935","","-0.28%"
"1995-02-03","1.4004","1.4053","1.4062","1.3993","","-0.36%"
"1995-02-02","1.4055","1.4068","1.4076","1.4028","","-0.12%"
"1995-02-01","1.4072","1.4074","1.4112","1.4042","","0.00%"
"1995-01-31","1.4072","1.4200","1.4221","1.4062","","-0.85%"
"1995-01-30","1.4192","1.4141","1.4198","1.4122","","0.33%"
"1995-01-27","1.4146","1.4158","1.4177","1.4122","","-0.03%"
"1995-01-26","1.4150","1.4103","1.4164","1.4097","","0.23%"
"1995-01-25","1.4118","1.4152","1.4196","1.4110","","-0.21%"
"1995-01-24","1.4148","1.4183","1.4192","1.4131","","-0.25%"
"1995-01-23","1.4183","1.4233","1.4233","1.4178","","-0.33%"
"1995-01-20","1.4230","1.4242","1.4270","1.4202","","-0.10%"
"1995-01-19","1.4244","1.4204","1.4260","1.4173","","0.23%"
"1995-01-18","1.4211","1.4188","1.4255","1.4183","","0.15%"
"1995-01-17","1.4190","1.4095","1.4236","1.4089","","0.69%"
"1995-01-16","1.4093","1.4106","1.4137","1.4078","","-0.07%"
"1995-01-13","1.4103","1.4185","1.4194","1.4073","","-0.48%"
"1995-01-12","1.4171","1.4116","1.4207","1.4112","","0.40%"
"1995-01-11","1.4114","1.4103","1.4145","1.4093","","0.09%"
"1995-01-10","1.4101","1.4088","1.4148","1.4071","","0.10%"
"1995-01-09","1.4087","1.4002","1.4087","1.3986","","0.61%"
"1995-01-06","1.4002","1.3998","1.4030","1.3978","","-0.01%"
"1995-01-05","1.4003","1.4009","1.4062","1.3958","","-0.07%"
"1995-01-04","1.4013","1.4053","1.4076","1.4011","","-0.31%"
"1995-01-03","1.4057","1.4013","1.4082","1.3952","","0.24%"
"1995-01-02","1.4023","1.4019","1.4023","1.4010","","0.03%"
"1994-12-30","1.4019","1.4072","1.4074","1.4018","","-0.39%"
"1994-12-29","1.4074","1.4053","1.4093","1.4040","","0.18%"
"1994-12-28","1.4049","1.4013","1.4049","1.4013","","0.24%"
"1994-12-27","1.4015","1.3995","1.4015","1.3988","","0.14%"
"1994-12-26","1.3995","1.3995","1.3995","1.3990","","0.01%"
"1994-12-23","1.3993","1.3986","1.4010","1.3981","","-0.01%"
"1994-12-22","1.3994","1.3946","1.3996","1.3937","","0.39%"
"1994-12-21","1.3940","1.3936","1.3962","1.3919","","0.00%"
"1994-12-20","1.3940","1.3950","1.3952","1.3918","","-0.02%"
"1994-12-19","1.3943","1.3918","1.3948","1.3902","","0.17%"
"1994-12-16","1.3920","1.3878","1.3933","1.3855","","0.35%"
"1994-12-15","1.3872","1.3876","1.3887","1.3842","","0.00%"
"1994-12-14","1.3872","1.3882","1.3901","1.3853","","-0.01%"
"1994-12-13","1.3874","1.3881","1.3887","1.3845","","-0.04%"
"1994-12-12","1.3880","1.3838","1.3885","1.3833","","0.32%"
"1994-12-09","1.3836","1.3821","1.3855","1.3815","","0.17%"
"1994-12-08","1.3813","1.3828","1.3836","1.3725","","-0.12%"
"1994-12-07","1.3830","1.3735","1.3830","1.3733","","0.69%"
"1994-12-06","1.3735","1.3727","1.3742","1.3723","","0.06%"
"1994-12-05","1.3727","1.3702","1.3733","1.3700","","0.11%"
"1994-12-02","1.3712","1.3769","1.3777","1.3697","","-0.43%"
"1994-12-01","1.3771","1.3758","1.3782","1.3740","","0.08%"
"1994-11-30","1.3760","1.3793","1.3802","1.3745","","-0.20%"
"1994-11-29","1.3788","1.3780","1.3796","1.3762","","0.08%"
"1994-11-28","1.3777","1.3758","1.3790","1.3740","","0.14%"
"1994-11-25","1.3758","1.3737","1.3767","1.3727","","0.13%"
"1994-11-24","1.3740","1.3740","1.3760","1.3731","","-0.01%"
"1994-11-23","1.3742","1.3737","1.3765","1.3716","","0.02%"
"1994-11-22","1.3739","1.3708","1.3768","1.3696","","0.24%"
"1994-11-21","1.3706","1.3670","1.3714","1.3653","","0.20%"
"1994-11-18","1.3678","1.3652","1.3688","1.3645","","0.21%"
"1994-11-17","1.3649","1.3655","1.3660","1.3624","","-0.01%"
"1994-11-16","1.3651","1.3645","1.3668","1.3613","","0.10%"
"1994-11-15","1.3638","1.3590","1.3658","1.3578","","0.34%"
"1994-11-14","1.3592","1.3577","1.3592","1.3546","","0.07%"
"1994-11-11","1.3582","1.3592","1.3594","1.3573","","-0.11%"
"1994-11-10","1.3597","1.3566","1.3598","1.3553","","0.24%"
"1994-11-09","1.3565","1.3565","1.3565","1.3514","","0.00%"
"1994-11-08","1.3565","1.3584","1.3590","1.3552","","-0.07%"
"1994-11-07","1.3575","1.3556","1.3577","1.3540","","0.13%"
"1994-11-04","1.3558","1.3586","1.3603","1.3554","","-0.22%"
"1994-11-03","1.3588","1.3563","1.3599","1.3552","","0.25%"
"1994-11-02","1.3554","1.3565","1.3577","1.3533","","-0.10%"
"1994-11-01","1.3567","1.3535","1.3567","1.3518","","0.25%"
"1994-10-31","1.3533","1.3512","1.3547","1.3512","","0.13%"
"1994-10-28","1.3516","1.3502","1.3518","1.3485","","0.10%"
"1994-10-27","1.3502","1.3483","1.3502","1.3476","","0.14%"
"1994-10-26","1.3483","1.3487","1.3487","1.3462","","-0.01%"
"1994-10-25","1.3485","1.3514","1.3535","1.3479","","-0.21%"
"1994-10-24","1.3514","1.3512","1.3535","1.3502","","0.00%"
"1994-10-21","1.3514","1.3580","1.3590","1.3500","","-0.43%"
"1994-10-20","1.3573","1.3546","1.3573","1.3535","","0.18%"
"1994-10-19","1.3548","1.3537","1.3559","1.3523","","0.07%"
"1994-10-18","1.3538","1.3546","1.3556","1.3527","","0.00%"
"1994-10-17","1.3538","1.3528","1.3588","1.3525","","-0.06%"
"1994-10-14","1.3546","1.3510","1.3548","1.3493","","0.30%"
"1994-10-13","1.3506","1.3457","1.3519","1.3457","","0.33%"
"1994-10-12","1.3462","1.3443","1.3485","1.3434","","0.14%"
"1994-10-11","1.3443","1.3455","1.3455","1.3422","","-0.13%"
"1994-10-10","1.3460","1.3472","1.3478","1.3460","","-0.07%"
"1994-10-07","1.3470","1.3466","1.3497","1.3462","","0.00%"
"1994-10-06","1.3470","1.3450","1.3505","1.3450","","0.11%"
"1994-10-05","1.3455","1.3447","1.3502","1.3445","","0.06%"
"1994-10-04","1.3447","1.3436","1.3455","1.3422","","0.04%"
"1994-10-03","1.3441","1.3430","1.3472","1.3430","","0.12%"
"1994-09-30","1.3425","1.3430","1.3455","1.3400","","-0.07%"
"1994-09-29","1.3435","1.3430","1.3448","1.3418","","0.05%"
"1994-09-28","1.3428","1.3445","1.3445","1.3405","","-0.19%"
"1994-09-27","1.3453","1.3493","1.3514","1.3443","","-0.30%"
"1994-09-26","1.3493","1.3432","1.3495","1.3430","","0.42%"
"1994-09-23","1.3437","1.3439","1.3458","1.3414","","-0.04%"
"1994-09-22","1.3443","1.3413","1.3445","1.3413","","0.19%"
"1994-09-21","1.3417","1.3408","1.3438","1.3399","","0.03%"
"1994-09-20","1.3413","1.3499","1.3499","1.3401","","-0.66%"
"1994-09-19","1.3502","1.3502","1.3529","1.3499","","0.00%"
"1994-09-16","1.3502","1.3516","1.3537","1.3489","","-0.17%"
"1994-09-15","1.3525","1.3525","1.3559","1.3516","","0.00%"
"1994-09-14","1.3525","1.3485","1.3535","1.3476","","0.35%"
"1994-09-13","1.3478","1.3673","1.3680","1.3469","","-1.47%"
"1994-09-12","1.3679","1.3678","1.3687","1.3640","","-0.03%"
"1994-09-09","1.3683","1.3702","1.3718","1.3662","","-0.12%"
"1994-09-08","1.3700","1.3673","1.3720","1.3661","","0.20%"
"1994-09-07","1.3672","1.3680","1.3697","1.3668","","-0.04%"
"1994-09-06","1.3678","1.3653","1.3696","1.3630","","0.23%"
"1994-09-05","1.3647","1.3657","1.3668","1.3645","","-0.13%"
"1994-09-02","1.3665","1.3663","1.3678","1.3646","","0.02%"
"1994-09-01","1.3662","1.3666","1.3691","1.3653","","-0.04%"
"1994-08-31","1.3668","1.3679","1.3737","1.3666","","-0.11%"
"1994-08-30","1.3683","1.3647","1.3704","1.3643","","0.11%"
"1994-08-29","1.3668","1.3702","1.3718","1.3662","","-0.23%"
"1994-08-26","1.3699","1.3716","1.3723","1.3678","","-0.14%"
"1994-08-25","1.3718","1.3728","1.3761","1.3712","","-0.09%"
"1994-08-24","1.3731","1.3765","1.3765","1.3704","","-0.23%"
"1994-08-23","1.3763","1.3748","1.3790","1.3748","","0.12%"
"1994-08-22","1.3746","1.3758","1.3767","1.3735","","-0.06%"
"1994-08-19","1.3754","1.3779","1.3780","1.3733","","-0.20%"
"1994-08-18","1.3782","1.3773","1.3801","1.3770","","0.04%"
"1994-08-17","1.3777","1.3782","1.3782","1.3754","","-0.02%"
"1994-08-16","1.3780","1.3805","1.3831","1.3775","","-0.18%"
"1994-08-15","1.3805","1.3813","1.3817","1.3792","","-0.06%"
"1994-08-12","1.3813","1.3813","1.3836","1.3792","","-0.01%"
"1994-08-11","1.3815","1.3780","1.3830","1.3762","","0.29%"
"1994-08-10","1.3775","1.3727","1.3775","1.3718","","0.38%"
"1994-08-09","1.3723","1.3773","1.3792","1.3712","","-0.38%"
"1994-08-08","1.3775","1.3851","1.3851","1.3767","","-0.66%"
"1994-08-05","1.3866","1.3872","1.3882","1.3842","","-0.07%"
"1994-08-04","1.3876","1.3862","1.3881","1.3853","","0.07%"
"1994-08-03","1.3866","1.3882","1.3897","1.3862","","-0.15%"
"1994-08-02","1.3887","1.3887","1.3903","1.3868","","-0.02%"
"1994-08-01","1.3890","1.3875","1.3905","1.3863","","0.22%"
"1994-07-29","1.3859","1.3825","1.3898","1.3808","","0.25%"
"1994-07-28","1.3824","1.3815","1.3824","1.3792","","0.09%"
"1994-07-27","1.3811","1.3798","1.3840","1.3780","","0.14%"
"1994-07-26","1.3792","1.3767","1.3819","1.3765","","0.18%"
"1994-07-25","1.3767","1.3773","1.3840","1.3767","","-0.06%"
"1994-07-22","1.3775","1.3775","1.3794","1.3754","","0.00%"
"1994-07-21","1.3775","1.3810","1.3838","1.3755","","-0.28%"
"1994-07-20","1.3813","1.3763","1.3832","1.3756","","0.37%"
"1994-07-19","1.3762","1.3776","1.3858","1.3758","","-0.13%"
"1994-07-18","1.3780","1.3768","1.3788","1.3760","","0.05%"
"1994-07-15","1.3773","1.3819","1.3830","1.3758","","-0.34%"
"1994-07-14","1.3820","1.3810","1.3833","1.3793","","0.11%"
"1994-07-13","1.3805","1.3832","1.3838","1.3786","","-0.22%"
"1994-07-12","1.3836","1.3862","1.3864","1.3811","","-0.22%"
"1994-07-11","1.3866","1.3893","1.3921","1.3857","","-0.19%"
"1994-07-08","1.3893","1.3883","1.3922","1.3864","","0.08%"
"1994-07-07","1.3882","1.3848","1.3913","1.3846","","0.27%"
"1994-07-06","1.3845","1.3862","1.3882","1.3828","","-0.12%"
"1994-07-05","1.3861","1.3862","1.3906","1.3855","","0.01%"
"1994-07-04","1.3860","1.3822","1.3878","1.3795","","0.31%"
"1994-07-01","1.3817","1.3834","1.3834","1.3788","","-0.13%"
"1994-06-30","1.3835","1.3828","1.3845","1.3793","","0.07%"
"1994-06-29","1.3825","1.3845","1.3865","1.3813","","-0.11%"
"1994-06-28","1.3840","1.3859","1.3892","1.3840","","-0.11%"
"1994-06-27","1.3855","1.3889","1.3931","1.3853","","-0.33%"
"1994-06-24","1.3901","1.3882","1.3916","1.3867","","0.15%"
"1994-06-23","1.3880","1.3850","1.3888","1.3835","","0.24%"
"1994-06-22","1.3847","1.3864","1.3878","1.3826","","-0.07%"
"1994-06-21","1.3857","1.3887","1.3922","1.3847","","-0.26%"
"1994-06-20","1.3893","1.3910","1.3971","1.3893","","-0.15%"
"1994-06-17","1.3914","1.3893","1.3929","1.3857","","0.19%"
"1994-06-16","1.3887","1.3883","1.3950","1.3876","","-0.03%"
"1994-06-15","1.3891","1.3845","1.3923","1.3830","","0.32%"
"1994-06-14","1.3847","1.3813","1.3878","1.3807","","0.25%"
"1994-06-13","1.3813","1.3746","1.3828","1.3744","","0.49%"
"1994-06-10","1.3746","1.3739","1.3748","1.3720","","0.06%"
"1994-06-09","1.3738","1.3758","1.3760","1.3723","","-0.11%"
"1994-06-08","1.3753","1.3757","1.3764","1.3716","","0.10%"
"1994-06-07","1.3739","1.3686","1.3745","1.3659","","0.34%"
"1994-06-06","1.3693","1.3767","1.3777","1.3693","","-0.55%"
"1994-06-03","1.3769","1.3853","1.3864","1.3758","","-0.64%"
"1994-06-02","1.3857","1.3861","1.3868","1.3838","","-0.03%"
"1994-06-01","1.3861","1.3831","1.3883","1.3822","","0.22%"
"1994-05-31","1.3830","1.3853","1.3876","1.3815","","-0.17%"
"1994-05-30","1.3853","1.3868","1.3868","1.3838","","-0.11%"
"1994-05-27","1.3868","1.3866","1.3880","1.3840","","0.01%"
"1994-05-26","1.3866","1.3832","1.3870","1.3817","","0.27%"
"1994-05-25","1.3828","1.3779","1.3842","1.3767","","0.32%"
"1994-05-24","1.3784","1.3758","1.3798","1.3752","","0.21%"
"1994-05-23","1.3755","1.3780","1.3805","1.3755","","-0.28%"
"1994-05-20","1.3794","1.3737","1.3796","1.3714","","0.36%"
"1994-05-19","1.3744","1.3742","1.3773","1.3733","","0.02%"
"1994-05-18","1.3741","1.3762","1.3762","1.3733","","-0.15%"
"1994-05-17","1.3762","1.3753","1.3813","1.3752","","0.04%"
"1994-05-16","1.3756","1.3773","1.3773","1.3727","","-0.15%"
"1994-05-13","1.3777","1.3807","1.3813","1.3758","","-0.20%"
"1994-05-12","1.3805","1.3807","1.3845","1.3790","","0.00%"
"1994-05-11","1.3805","1.3776","1.3812","1.3756","","0.17%"
"1994-05-10","1.3781","1.3820","1.3831","1.3751","","-0.26%"
"1994-05-09","1.3817","1.3809","1.3826","1.3771","","0.03%"
"1994-05-06","1.3813","1.3845","1.3853","1.3802","","-0.23%"
"1994-05-05","1.3845","1.3875","1.3890","1.3788","","-0.21%"
"1994-05-04","1.3874","1.3880","1.3882","1.3828","","-0.01%"
"1994-05-03","1.3876","1.3819","1.3880","1.3802","","0.43%"
"1994-05-02","1.3817","1.3817","1.3838","1.3792","","-0.03%"
"1994-04-29","1.3821","1.3822","1.3854","1.3797","","0.03%"
"1994-04-28","1.3817","1.3756","1.3830","1.3748","","0.43%"
"1994-04-27","1.3758","1.3725","1.3769","1.3723","","0.23%"
"1994-04-26","1.3727","1.3762","1.3782","1.3702","","-0.33%"
"1994-04-25","1.3773","1.3784","1.3832","1.3733","","-0.09%"
"1994-04-22","1.3785","1.3772","1.3807","1.3756","","0.07%"
"1994-04-21","1.3775","1.3798","1.3855","1.3767","","-0.15%"
"1994-04-20","1.3796","1.3826","1.3870","1.3792","","-0.31%"
"1994-04-19","1.3839","1.3879","1.3915","1.3835","","-0.37%"
"1994-04-18","1.3890","1.3856","1.3892","1.3831","","0.19%"
"1994-04-15","1.3864","1.3802","1.3870","1.3802","","0.45%"
"1994-04-14","1.3802","1.3748","1.3820","1.3743","","0.38%"
"1994-04-13","1.3750","1.3767","1.3788","1.3725","","-0.17%"
"1994-04-12","1.3773","1.3847","1.3855","1.3758","","-0.63%"
"1994-04-11","1.3860","1.3862","1.3898","1.3840","","0.04%"
"1994-04-08","1.3855","1.3834","1.3860","1.3785","","0.21%"
"1994-04-07","1.3826","1.3870","1.3878","1.3822","","-0.33%"
"1994-04-06","1.3872","1.3828","1.3872","1.3790","","0.27%"
"1994-04-05","1.3834","1.3950","1.3973","1.3809","","-0.86%"
"1994-04-04","1.3954","1.3878","1.3992","1.3872","","0.52%"
"1994-04-01","1.3882","1.3839","1.3898","1.3822","","0.35%"
"1994-03-31","1.3834","1.3794","1.3847","1.3773","","0.32%"
"1994-03-30","1.3790","1.3761","1.3802","1.3750","","0.17%"
"1994-03-29","1.3767","1.3746","1.3775","1.3733","","0.19%"
"1994-03-28","1.3741","1.3753","1.3762","1.3723","","-0.12%"
"1994-03-25","1.3758","1.3731","1.3777","1.3712","","0.23%"
"1994-03-24","1.3727","1.3641","1.3754","1.3617","","0.65%"
"1994-03-23","1.3638","1.3668","1.3669","1.3594","","-0.22%"
"1994-03-22","1.3668","1.3695","1.3697","1.3617","","-0.20%"
"1994-03-21","1.3695","1.3685","1.3697","1.3630","","-0.03%"
"1994-03-18","1.3699","1.3693","1.3710","1.3663","","0.10%"
"1994-03-17","1.3685","1.3645","1.3687","1.3636","","0.34%"
"1994-03-16","1.3639","1.3646","1.3648","1.3611","","-0.03%"
"1994-03-15","1.3643","1.3611","1.3653","1.3600","","0.24%"
"1994-03-14","1.3611","1.3613","1.3624","1.3588","","-0.12%"
"1994-03-11","1.3628","1.3567","1.3628","1.3552","","0.41%"
"1994-03-10","1.3572","1.3557","1.3602","1.3544","","0.22%"
"1994-03-09","1.3542","1.3552","1.3563","1.3512","","-0.12%"
"1994-03-08","1.3558","1.3576","1.3586","1.3547","","-0.11%"
"1994-03-07","1.3573","1.3573","1.3598","1.3544","","0.00%"
"1994-03-04","1.3573","1.3523","1.3607","1.3508","","0.33%"
"1994-03-03","1.3529","1.3542","1.3567","1.3523","","-0.07%"
"1994-03-02","1.3538","1.3505","1.3578","1.3491","","0.28%"
"1994-03-01","1.3500","1.3497","1.3546","1.3472","","0.00%"
"1994-02-28","1.3500","1.3478","1.3542","1.3472","","0.05%"
"1994-02-25","1.3493","1.3497","1.3527","1.3409","","0.00%"
"1994-02-24","1.3493","1.3426","1.3497","1.3411","","0.64%"
"1994-02-23","1.3407","1.3373","1.3415","1.3333","","0.23%"
"1994-02-22","1.3376","1.3401","1.3454","1.3363","","-0.16%"
"1994-02-21","1.3397","1.3399","1.3414","1.3383","","0.07%"
"1994-02-18","1.3388","1.3373","1.3443","1.3356","","0.06%"
"1994-02-17","1.3380","1.3455","1.3497","1.3350","","-0.64%"
"1994-02-16","1.3466","1.3521","1.3535","1.3462","","-0.42%"
"1994-02-15","1.3523","1.3558","1.3558","1.3512","","-0.07%"
"1994-02-14","1.3533","1.3438","1.3563","1.3432","","0.71%"
"1994-02-11","1.3438","1.3403","1.3448","1.3402","","0.22%"
"1994-02-10","1.3409","1.3428","1.3432","1.3401","","-0.13%"
"1994-02-09","1.3426","1.3430","1.3449","1.3396","","0.00%"
"1994-02-08","1.3426","1.3441","1.3459","1.3407","","-0.10%"
"1994-02-07","1.3439","1.3403","1.3445","1.3373","","0.18%"
"1994-02-04","1.3415","1.3295","1.3449","1.3262","","0.92%"
"1994-02-03","1.3293","1.3281","1.3297","1.3245","","0.09%"
"1994-02-02","1.3281","1.3304","1.3319","1.3257","","-0.20%"
"1994-02-01","1.3308","1.3295","1.3333","1.3274","","0.11%"
"1994-01-31","1.3293","1.3222","1.3317","1.3218","","0.33%"
"1994-01-28","1.3249","1.3175","1.3262","1.3167","","0.70%"
"1994-01-27","1.3157","1.3133","1.3161","1.3091","","0.20%"
"1994-01-26","1.3131","1.3125","1.3161","1.3116","","0.06%"
"1994-01-25","1.3123","1.3112","1.3146","1.3098","","0.07%"
"1994-01-24","1.3114","1.3103","1.3120","1.3091","","-0.01%"
"1994-01-21","1.3115","1.3115","1.3143","1.3104","","-0.02%"
"1994-01-20","1.3117","1.3114","1.3123","1.3079","","0.05%"
"1994-01-19","1.3110","1.3142","1.3148","1.3083","","-0.19%"
"1994-01-18","1.3135","1.3201","1.3206","1.3115","","-0.52%"
"1994-01-17","1.3203","1.3243","1.3257","1.3194","","-0.30%"
"1994-01-14","1.3243","1.3213","1.3274","1.3167","","0.23%"
"1994-01-13","1.3213","1.3224","1.3237","1.3203","","-0.14%"
"1994-01-12","1.3232","1.3220","1.3234","1.3165","","0.11%"
"1994-01-11","1.3217","1.3183","1.3227","1.3163","","0.24%"
"1994-01-10","1.3186","1.3188","1.3188","1.3137","","-0.05%"
"1994-01-07","1.3192","1.3201","1.3243","1.3177","","-0.13%"
"1994-01-06","1.3209","1.3201","1.3232","1.3173","","0.03%"
"1994-01-05","1.3205","1.3169","1.3207","1.3110","","0.29%"
"1994-01-04","1.3167","1.3142","1.3192","1.3123","","0.23%"
"1994-01-03","1.3137","1.3217","1.3253","1.3123","","-0.61%"
"1993-12-31","1.3217","1.3285","1.3313","1.3215","","-0.57%"
"1993-12-30","1.3293","1.3352","1.3367","1.3272","","-0.38%"
"1993-12-29","1.3344","1.3312","1.3348","1.3293","","0.26%"
"1993-12-28","1.3310","1.3268","1.3314","1.3262","","0.29%"
"1993-12-27","1.3272","1.3253","1.3293","1.3253","","0.03%"
"1993-12-24","1.3268","1.3262","1.3335","1.3257","","-0.03%"
"1993-12-23","1.3272","1.3356","1.3373","1.3213","","-0.71%"
"1993-12-22","1.3367","1.3447","1.3485","1.3333","","-0.57%"
"1993-12-21","1.3443","1.3432","1.3462","1.3403","","0.04%"
"1993-12-20","1.3438","1.3393","1.3463","1.3375","","0.31%"
"1993-12-17","1.3397","1.3337","1.3411","1.3325","","0.46%"
"1993-12-16","1.3336","1.3337","1.3343","1.3304","","-0.01%"
"1993-12-15","1.3338","1.3343","1.3363","1.3297","","0.01%"
"1993-12-14","1.3337","1.3272","1.3353","1.3267","","0.47%"
"1993-12-13","1.3274","1.3293","1.3300","1.3268","","-0.14%"
"1993-12-10","1.3293","1.3297","1.3321","1.3270","","0.08%"
"1993-12-09","1.3283","1.3230","1.3297","1.3205","","0.40%"
"1993-12-08","1.3230","1.3230","1.3257","1.3203","","0.00%"
"1993-12-07","1.3230","1.3226","1.3245","1.3211","","0.05%"
"1993-12-06","1.3224","1.3283","1.3287","1.3216","","-0.44%"
"1993-12-03","1.3283","1.3298","1.3308","1.3262","","-0.17%"
"1993-12-02","1.3306","1.3346","1.3367","1.3293","","-0.31%"
"1993-12-01","1.3348","1.3350","1.3386","1.3321","","-0.11%"
"1993-11-30","1.3363","1.3348","1.3390","1.3340","","0.10%"
